caption,image_id,fluency,diversity,humor_score,humor
if you’ re a fan of the slushies you’ re going to love this one �,sonicdrivein_1765,0.96146137,0.39000025,0.2076535671949386,0
"when you’ re trying to decide what to order at the drive-in, it’ s hard",sonicdrivein_1766,0.96945345,0.39000025,0.0573776811361312,0
it’ s like a dream come true when you see a ice cream sundae and it’ s,sonicdrivein_1767,0.9083272,0.39000025,0.3508559465408325,0
this is the first time i felt like i was in love with the internet,sonicdrivein_1768,0.97370017,0.39000025,0.3195811808109283,0
does this make you want to cry? 🤔 does this make you want to cry? 🤔,sonicdrivein_1769,0.9705301,0.39000025,0.107653722167015,0
what’ s the first thing you do when you wake up in the morning? 🤔,sonicdrivein_1770,0.9753132,0.39000025,0.0609750300645828,0
we’ ve got you covered when it comes to your morning cravings 🍔🍔�,sonicdrivein_1771,0.94516426,0.39000025,0.0389227978885173,0
"when you’ re trying to decide what to order at the drive-in, it’ s hard",sonicdrivein_1772,0.96945345,0.39000025,0.0953616350889206,0
"when you’ re a mom, you’ re always on the lookout for the perfect moment for a",sonicdrivein_1773,0.943396,0.39000025,0.200825810432434,0
i 'm in love with the winter ice cream at the sonic drive-in,sonicdrivein_1774,0.97352284,0.39000025,0.0788456723093986,0
"if you’ re looking for something to do this weekend, we’ ve got you covered with our",sonicdrivein_1775,0.9003135,0.39000025,0.0114843109622597,0
what’ s your favorite drink? 🤔🤔🤔🤔�,sonicdrivein_1776,0.96664184,0.39000025,0.0192953124642372,0
what’ s your favorite ice cream flavor? 🤔🍦🍦🍦,sonicdrivein_1777,0.96163386,0.39000025,0.0210440941154956,0
what’ s the one thing you can’ t live without this holiday season?,sonicdrivein_1778,0.9520491,0.39000025,0.2944861054420471,0
"when you’ re in a hurry to get to the drive-in, but you’ re in",sonicdrivein_1779,0.9201616,0.39000025,0.2501038610935211,0
what’ s your favorite way to order a burger at sonic? we’ ll let you decide,sonicdrivein_1780,0.955617,0.39000025,0.0104858791455626,0
what’ s the best way to get to the concert you’ re going to this summer? sonic,sonicdrivein_1781,0.96425426,0.39000025,0.017454469576478,0
we’ ve all been there at some point 🤷‍♀️🤷�,sonicdrivein_1782,0.9113557,0.39000025,0.0253502018749713,0
are you ready for the holiday season? because we are not,sonicdrivein_1783,0.9728634,0.39000025,0.0100997118279337,0
"don’ t worry, we’ re going to the drive-in tonight 🎧",sonicdrivein_1784,0.97448945,0.39000025,0.2849299907684326,0
let’ s take a closer look at the new tic-tac-sonic- royals,sonicdrivein_1785,0.9552081,0.39000025,0.0298885758966207,0
this is the dog you didn 't know you needed 🐶 🐶 🐶 �,sonicdrivein_1786,0.9085279,0.39000025,0.1312287598848343,0
"just in case you’ ve been living under a rock, today is tots tots day �",sonicdrivein_1787,0.9331034,0.39000025,0.0626306906342506,0
whats the best way to show off your moves today?,sonicdrivein_1788,0.85603607,0.39000025,0.4213205575942993,0
what’ s the best way to show your love for sonic? 🤔🤔�,sonicdrivein_1789,0.9603582,0.39000025,0.0247668772935867,0
can you believe it’ s christmas already? we can’ t either we’ re having,sonicdrivein_1790,0.31710252,0.39000025,0.0361581519246101,0
are you ready for the holiday season? we’ re here to help you with all your sweet cravings,sonicdrivein_1791,0.97482115,0.39000025,0.0043914983980357,0
🙌🏼🙌🏼🙌🏼🙌�,sonicdrivein_1792,0.86411864,0.39000025,0.0366194359958171,0
"this is how we spent our summer vacation it was filled with popsicles, sunshine, and a little bit of",sonicdrivein_1793,0.8740222,0.39000025,0.2150060981512069,0
"she 's going to get in trouble for driving a car at a drive-in restaurant, but she '",sonicdrivein_1794,0.9356676,0.39000025,0.4785926342010498,0
it's been a while since you’ ve had a sonic drink but now that you’ re back,sonicdrivein_1795,0.910848,0.39000025,0.1582215875387191,0
"no, no, no, no, no, no, no, no, no, no, no,",sonicdrivein_1796,0.8671994,0.39000025,0.3217190206050873,0
"when you’ re a fan of sonic’ s sonic, you’ re also a fan of",sonicdrivein_1797,0.8912871,0.39000025,0.0357357859611511,0
what’ s your favorite thing about sonic? 🤔🤔🤔🤔,sonicdrivein_1798,0.9691482,0.39000025,0.0434500090777874,0
what’ s the best way to celebrate the 4th of July? 🎶🎶�,sonicdrivein_1799,0.96652126,0.39000025,0.0128822093829512,0
what’ s the drink you’ re drinking right now? 🤔,sonicdrivein_1800,0.9501803,0.39000025,0.0148204211145639,0
"it ‘s that time of year again, and we ‘ve got your drink of choice",sonicdrivein_1801,0.9170529,0.39000025,0.004250266123563,0
"i don’ t know about you guys, but i’ m drinking a fountain drink right now",sonicdrivein_1802,0.94396275,0.39000025,0.05878372117877,0
what’ s the best way to get a chicken sandwich at sonic? 🤔🤔,sonicdrivein_1803,0.9412088,0.39000025,0.0988617837429046,0
what’ n’ t you do when you’ n’ t know what to order at,sonicdrivein_1804,0.8011977,0.39000025,0.072686955332756,0
"i 've been waiting for this day for a long time, but i 've found my favorite super hero",sonicdrivein_1805,0.97192466,0.39000025,0.2319872975349426,0
it’ s that time of the year again 🎉🎉🎉🎉,sonicdrivein_2199,0.90876174,0.39000025,0.0612951554358005,0
this is going to be the best day of your life 🎉🎉🎉�,sonicdrivein_1807,0.97480905,0.39000025,0.0389097817242145,0
when you open a bottle of milk and it lasts you all night long you can say `` oh my god '',sonicdrivein_1808,0.9543143,0.39000025,0.2051556557416916,0
"they’ ve got corn on the cob, we’ve got corn on the floor and they�",sonicdrivein_1809,0.78629553,0.39000025,0.9074618220329284,1
i can’ t wait to tell you all about our new line of men’ n’ t,sonicdrivein_1810,0.9030401,0.39000025,0.0458554998040199,0
our drink of choice is always the one we’ n’ t have on us,sonicdrivein_1811,0.8006103,0.39000025,0.0704903602600097,0
"if you’ n’ t have a shake in your drink, you’ n’ t",sonicdrivein_1812,0.7956392,0.39000025,0.1754167079925537,0
i did n't know where to start so i did n't know where to start but i did know i,sonicdrivein_1813,0.6852571,0.39000025,0.6354145407676697,1
"i 'm not sure if i 'm going to like this guy or not, but i 'm going",sonicdrivein_1814,0.9734793,0.39000025,0.3121972978115082,0
is this a sign that i 'm not a good student? 🤔,sonicdrivein_1815,0.97196,0.39000025,0.1562454402446746,0
"`` i 'm not sure what this is, but it 's probably a sign that i 'm not",sonicdrivein_1816,0.9459145,0.39000025,0.4674631357192993,0
we’ ve got the perfect treat for dad this Father’ s day order your son’ s,sonicdrivein_1817,0.11991041,0.39000025,0.0660682246088981,0
"when you’ re at a restaurant and you’ ve got a craving for some chicken tenders,",sonicdrivein_1818,0.9713543,0.39000025,0.0276138447225093,0
what’ s the best way to celebrate the 4th of july? we’ ve got you,sonicdrivein_1819,0.95818883,0.39000025,0.0029635315295308,0
when you’ re at a restaurant and your food comes with a side order of fries 🍔,sonicdrivein_1820,0.9416188,0.39000025,0.012726416811347,0
"when i was a little kid, i used to get a picture of my dad when he came home from work",sonicdrivein_1821,0.9764605,0.39000025,0.7531610727310181,1
now it 's time to hear what the sound of the sizzler sounds like it 's time to,sonicdrivein_1822,0.8398404,0.39000025,0.0805147886276245,0
now it 's time to take a look at all of the company 's snack products,sonicdrivein_1823,0.966451,0.39000025,0.0385865904390811,0
when you’ re the only one in the drive-thru and you’ re the only one,sonicdrivein_1824,0.93442035,0.39000025,0.1059982553124427,0
one of these is not like the others 🤔🤔🤔🤔�,sonicdrivein_1825,0.9167116,0.39000025,0.006592066027224,0
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1826,0.97013974,0.39000025,0.009518276900053,0
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1827,0.97013974,0.39000025,0.0625850111246109,0
it’ n’ t a drink if it’ n’ t your favorite drink,sonicdrivein_1828,0.6974024,0.39000025,0.173774778842926,0
what if it 's not a drink in the bottle? it 's the end of the tea party,sonicdrivein_1829,0.9495804,0.39000025,0.2829539775848388,0
what’ s your drink of choice when it’ s cold out? 🥶🥶,sonicdrivein_1830,0.9548894,0.39000025,0.0215108450502157,0
it 's your lucky day you can 't stay at the bar after the game if you 're a,sonicdrivein_1831,0.8926997,0.39000025,0.0856917947530746,0
it’ s the best day ever when you’ ve got a shake in your hand,sonicdrivein_1832,0.92100215,0.39000025,0.2150925993919372,0
what’ s the best way to celebrate halloween with your favorite food truck? 🤔�,sonicdrivein_1833,0.95645326,0.39000025,0.0021050020586699,0
what do you do when you’ re at a restaurant and your favorite chef is sitting right next to you,sonicdrivein_1834,0.9647471,0.39000025,0.0185479540377855,0
let us know what you’ re sipping on tonight 🥂🥂🥂�,sonicdrivein_1835,0.949969,0.39000025,0.0289479065686464,0
"i did n't expect you to come up with this, but here it is",sonicdrivein_1838,0.898103,0.39000025,0.2585183084011078,0
just in time for summer 🌈🌈🌈🌈🌈�,sonicdrivein_1839,0.9010476,0.39000025,0.0470185503363609,0
it does n’ t get any better than this when you make your own drink at a wendy,sonicdrivein_1840,0.74835235,0.39000025,0.0278569962829351,0
this is the best thing you ‘ll see all day 🔥🔥🔥�,sonicdrivein_1841,0.9461274,0.39000025,0.0482362583279609,0
this is what happens when you make your own drink in the fryer 🍕,sonicdrivein_1842,0.9710726,0.39000025,0.0223559625446796,0
"it looks like a cup of coffee, but when you try it, you realize it ‘s actually a",sonicdrivein_1843,0.96585435,0.39000025,0.0203914772719144,0
"even though they ‘re not on the menu, we do n’ t mind them at all",sonicdrivein_1844,0.8510504,0.39000025,0.1336796581745147,0
"it ‘s not just a snack, it ‘s an experience when you listen to music in your",sonicdrivein_1845,0.9551062,0.39000025,0.0118439747020602,0
it’ s time to get your taste buds ready for the ultimate drive-thru snack experience �,sonicdrivein_1846,0.9743517,0.39000025,0.1817569732666015,0
just in time for summer 🌈🌈🌈🌈🌈�,sonicdrivein_1847,0.9010476,0.39000025,0.0453984551131725,0
"`` well, i 'm sorry i ca n't tell you where you 're going, but i '",sonicdrivein_1848,0.79703087,0.39000025,0.2297712415456771,0
"this is the answer to the question, “ how do you pick a phone? ”",sonicdrivein_1849,0.95160973,0.39000025,0.4380767047405243,0
"one of these is a dog, one is a dog, one is a dog, one is a dog,",sonicdrivein_1850,0.8168592,0.39000025,0.103334367275238,0
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1851,0.97013974,0.39000025,0.0105214677751064,0
🚨🚨🚨🚨🚨🚨🚨�,sonicdrivein_1852,0.86411864,0.39000025,0.1203016340732574,0
"if you’ re looking for a drink to go with your food, we’ re here to help",sonicdrivein_1853,0.97924656,0.39000025,0.3128688037395477,0
what’ n’ t you love about our shakes? 🍦🍦🍦,sonicdrivein_1854,0.9045398,0.39000025,0.7305841445922852,1
this is what we’ ve been hunting for all night 🤔🤔🤔�,sonicdrivein_1855,0.96068364,0.39000025,0.1156118139624595,0
we’ ve found the best dog in the universe 🐶🐶🐶�,sonicdrivein_1856,0.9479387,0.39000025,0.0397793725132942,0
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1857,0.97013974,0.39000025,0.0125563852488994,0
what’ s up with this guy? 🤔🤔🤔🤔�,sonicdrivein_1858,0.96967614,0.39000025,0.1004774570465087,0
"we’ re having a waffle day, and we’ re having a shake day, and we",sonicdrivein_1859,0.9346659,0.39000025,0.2886335551738739,0
"if you’ re a fan of the shake, you’ re going to love this",sonicdrivein_1860,0.97170657,0.39000025,0.0413368456065654,0
is there anything better than a free drink with every purchase? 🤔🤔🤔,sonicdrivein_1861,0.9112123,0.39000025,0.0146246692165732,0
one of these dogs is missing 🐶🐶🐶🐶🐶�,sonicdrivein_1862,0.9629196,0.39000025,0.0339819267392158,0
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1863,0.86411864,0.39000025,0.047169305384159,0
this is what we’ ve been waiting for 🤷‍♂️ what do you think,sonicdrivein_1864,0.9628416,0.39000025,0.009459875524044,0
what’ s up with this guy? 🤔🤔🤔🤔�,sonicdrivein_1865,0.96967614,0.39000025,0.1829234957695007,0
what’ s your drink of choice? 🤔🤔🤔🤔�,sonicdrivein_1866,0.9670811,0.39000025,0.4203750193119049,0
what’ s the best way to spice up your weekend? 🤔🤔🤔,sonicdrivein_1868,0.9702698,0.39000025,0.0033178897574543,0
what’ s the best way to eat your fast food? 🤔🤔🤔,sonicdrivein_1869,0.9547672,0.39000025,0.0066748159006237,0
what’ s up with this guy? 🤔🤔🤔🤔�,sonicdrivein_1870,0.96967614,0.39000025,0.2140698879957199,0
"if you’ n’ t have one of their shakes, they’ n’ t be",sonicdrivein_1873,0.68477607,0.39000025,0.0850493460893631,0
is it just me or does it seem like there’ ve been an increase in the number of times i,sonicdrivein_1874,0.9613559,0.39000025,0.008553565479815,0
i can’ t believe i’ m doing this again but this time it’ s a sonic,sonicdrivein_1876,0.77964574,0.39000025,0.1682816296815872,0
what do you think this could be the next big movie? 🚨🚨🚨�,sonicdrivein_1877,0.8510839,0.39000025,0.0363287404179573,0
what do you think of this dog? 🤔🤔🤔🤔�,sonicdrivein_1879,0.97013974,0.39000025,0.0141763566061854,0
who’ s got the best dog in the room? 🐶🐶🐶�,sonicdrivein_1880,0.9425077,0.39000025,0.1341667175292968,0
when you’ nt sure if you’ re going to the right spot for your chicken tenders,sonicdrivein_1881,0.5918625,0.39000025,0.0151163190603256,0
"this is an ad for a pair of sonic shoes that you can’ t buy, but they’",sonicdrivein_1882,0.9326402,0.39000025,0.0636852011084556,0
"if you’ re a fan of the all-in-one, you’ re going to love",sonicdrivein_1883,0.9571072,0.39000025,0.0023824432864785,0
this is a meme if you need a smile in your day or just want to make someone smile 🥰,sonicdrivein_1884,0.95154744,0.39000025,0.0373270250856876,0
what would happen if we had a dog in each of our pockets? 🤷‍♀️,sonicdrivein_1885,0.96901256,0.39000025,0.1713529229164123,0
some people got too close to the sizzler and now there 's a lot of sizzlers on,sonicdrivein_1886,0.9429967,0.39000025,0.0292105488479137,0
it’ s the time of year for the sonic drive-thru and we’ re celebrating with,sonicdrivein_1887,0.93411887,0.39000025,0.0088895987719297,0
"it 's time to take a look at the food in the toaster, and we 're going to",sonicdrivein_1888,0.97669584,0.39000025,0.012822838500142,0
it 's time to take a look at what the tots sound like it 's time to find out,sonicdrivein_1890,0.927677,0.39000025,0.0633338317275047,0
"when you’ ve got a craving for a bacon cheeseburger, what do you do? �",sonicdrivein_1891,0.9819834,0.39000025,0.0368285104632377,0
does this look like a sandwich to you or does it look like a sandwich to you?,sonicdrivein_1892,0.9710897,0.39000025,0.0091488501057028,0
does anyone else think it’ s a little weird that i’ m eating a chicken sandwich while sitting,sonicdrivein_1893,0.95778155,0.39000025,0.1031722202897071,0
"i don’ t know about you, but i’ m pretty sure i ‘ t want to",sonicdrivein_1895,0.964901,0.39000025,0.0728954076766967,0
it 's time to know what the customers are doing in the steam table,sonicdrivein_1896,0.9492859,0.39000025,0.0701275244355201,0
"it 's been a long time coming, but it 's been decided that it 's ok to eat",sonicdrivein_1897,0.96331793,0.39000025,0.1806979328393936,0
"when you’ re a fan of all three of them, what do you do? 🤔",sonicdrivein_1898,0.9690071,0.39000025,0.0542996227741241,0
we can’ t wait to tell you all about our new drive-thru menu at sonic �,sonicdrivein_1900,0.92941296,0.39000025,0.0363477431237697,0
it 's time to think about what to put in the box it 's going to be a lot of,sonicdrivein_1901,0.92168987,0.39000025,0.2610228657722473,0
this is what it looks like when the drive-thru is open at the drive-thru,sonicdrivein_1902,0.96977353,0.39000025,0.1372010856866836,0
"i ‘m not sure if i ‘m ready for the new logo, but i ‘ m",sonicdrivein_1903,0.96458244,0.39000025,0.1374116986989975,0
what’ s the best way to eat a chicken sandwich? 🤔🤔🤔,sonicdrivein_1904,0.9596477,0.39000025,0.022368298843503,0
"when you’ ve got a craving for some chicken, you’ ve got a craving for some cheese",sonicdrivein_1906,0.97371894,0.39000025,0.027580602094531,0
it 's time to treat yourself to some of the company 's top-of-the-line products,sonicdrivein_1907,0.9718531,0.39000025,0.1225834637880325,0
"if you’ re hungry, we’ re cookin’ some tots we’ re",sonicdrivein_1909,0.6264917,0.39000025,0.2096025645732879,0
"summer is here and it 's time to break out the ice skates, it 's time to",sonicdrivein_1910,0.9630935,0.39000025,0.1501136273145675,0
"if you 're looking for something to keep you warm this winter, buy a pair of snowshoes at",sonicdrivein_1911,0.97993684,0.39000025,0.0610640496015548,0
"shaking the snow off of your feet, this is the sound of the ice cream machine, it 's",sonicdrivein_1912,0.82811254,0.39000025,0.0702237784862518,0
"it 's snowing, let 's go get a free ice cream if you 're walking home,",sonicdrivein_1913,0.9065686,0.39000025,0.1247760504484176,0
take a step back and listen to the sound of snow on a snowshoe walk this is the last day,sonicdrivein_1914,0.9604971,0.39000025,0.0752864554524421,0
🎁🎁🎁🎁🎁🎁🎁�,sonicdrivein_1916,0.86411864,0.39000025,0.1096452921628952,0
“ is this the Christmas gift that keeps on giving? ” or is this the Christmas gift that keeps,sonicdrivein_1917,0.7712536,0.39000025,0.1047771126031875,0
🎄 it’ s almost holiday season 🎄 🎄 🎄 🎄,sonicdrivein_1918,0.87776315,0.39000025,0.0666787549853324,0
🎄 this is sonic Christmas 🎄 🎄 🎄 🎄 🎄,sonicdrivein_1919,0.9365183,0.39000025,0.1719392240047454,0
just because it ‘s christmas doesn ‘t mean you can’ t get a gift from,sonicdrivein_1920,0.96037054,0.39000025,0.0835556238889694,0
let’ s take a look at the new coke flavor coming soon to a movie theater near you,sonicdrivein_1921,0.45733523,0.39000025,0.0024216738529503,0
what do you think of this dog? 🤔🤔🤔,sonicdrivein_1923,0.97013974,0.39000025,0.4152568876743316,0
this is what happens when you have too many dogs but not enough space for all of them,sonicdrivein_1924,0.96647835,0.39000025,0.2686774730682373,0
it 's been decided that all of the company 's customers will be having a coke during the winter,sonicdrivein_1925,0.97881407,0.39000025,0.0339744500815868,0
"`` oh, no, no, no, no, no, here 's a lot of ice in this",sonicdrivein_1927,0.90220845,0.39000025,0.3341692388057709,0
🎄 this is what we want for Christmas 🎄 this is what we want for Christmas �,sonicdrivein_1928,0.95247734,0.39000025,0.1586337685585022,0
we 've been tracking the food habits of our users for some time now what do you think?,sonicdrivein_1929,0.9590941,0.39000025,0.0286319069564342,0
we’ re getting closer to the time when we’ ll be able to control the menu with our,sonicdrivein_1930,0.944485,0.39000025,0.0149525701999664,0
what do you think of the new sonic drive-in menu? 🤔🤔🤔,sonicdrivein_1931,0.9683792,0.39000025,0.0664565712213516,0
"if you want to know what you ‘re eating, you can check out the app at any time",sonicdrivein_1932,0.96980625,0.39000025,0.0037339581176638,0
"when you’ re at a restaurant, you’ re always at a restaurant 🤷‍",sonicdrivein_1933,0.9462562,0.39000025,0.015132063999772,0
it’ s time to get your sonic snacks ready for the end of the year 🥰�,sonicdrivein_1934,0.96389735,0.39000025,0.0175996646285057,0
we can’ t take it anymore 🔥🔥🔥🔥�,sonicdrivein_1935,0.9358718,0.39000025,0.044989064335823,0
it’ s never too early to start planning your next drive-in movie,sonicdrivein_1936,0.9684743,0.39000025,0.0120042124763131,0
if only i could turn back time and not eat the whole cake 🍰🍰🍰,sonicdrivein_1937,0.90354174,0.39000025,0.0378183685243129,0
"when it comes to corn on the cob, we all just want to be like the dog",sonicdrivein_1938,0.9497332,0.39000025,0.4514451622962951,0
if you 're at the bottom of the pile it 's because you 're at the bottom of the,sonicdrivein_1939,0.9421636,0.39000025,0.0424320884048938,0
"there 's a chance that he 's hiding a joke in his mouth, so i 'll have to",sonicdrivein_1940,0.97322154,0.39000025,0.1148337349295616,0
"`` oh, hey, how are you doing this? '' do n't look like a normal person",sonicdrivein_1941,0.7260367,0.39000025,0.0250363983213901,0
what’ s the drink of choice for you guys today? 🤷‍♀️,sonicdrivein_1943,0.96763545,0.39000025,0.1242912262678146,0
it 's been a while since we’ ve seen so many players in the river it’ s,sonicdrivein_1944,0.81005615,0.39000025,0.4441685378551483,0
it 's been a while since we 've shown you all of the food we 've been eating,sonicdrivein_1945,0.97033215,0.39000025,0.0600831620395183,0
can you believe it’ s snack time again? we’ ve got the perfect treat for you,sonicdrivein_1946,0.96262854,0.39000025,0.0555259585380554,0
it 's up to you to decide if you want to be a part of this club or not,sonicdrivein_1949,0.98244894,0.39000025,0.1837452203035354,0
are you in need of a snack? look no further we 've got you covered with this sweet deal,sonicdrivein_1950,0.58087045,0.39000025,0.0373399518430233,0
it 's time to take a closer look at the tots all of them to make sure they 're,sonicdrivein_1951,0.31888223,0.39000025,0.0316752679646015,0
"i 'm not sure if i want to stay here, but i do n't want to go home with",sonicdrivein_1952,0.8394253,0.39000025,0.3904955089092254,0
"if you’ re in the mood for some sonic play, check out this promo code",sonicdrivein_1953,0.9701236,0.39000025,0.0152493650093674,0
what’ s the best way to make sure you don’ t end up at the wrong sonic?,sonicdrivein_1954,0.9670524,0.39000025,0.0342500433325767,0
let’ s just say we’ ve all been there before 🤷‍♀️,sonicdrivein_1955,0.9038573,0.39000025,0.0635964125394821,0
"no this is not a joke, this is the drink i want most of the time",sonicdrivein_1957,0.9125251,0.39000025,0.0332478508353233,0
"what is this? it’ s a corn dog, but it’ s also a halloween",sonicdrivein_1958,0.9352149,0.39000025,0.1136627718806266,0
"try it now, you 'll fall in love with the taste of the ice cream alone",sonicdrivein_1959,0.90785015,0.39000025,0.0155548378825187,0
it’ s that time of year again 🎈🎈🎈🎈�,sonicdrivein_1960,0.89652234,0.39000025,0.0376384519040584,0
"is this a cup of coffee? if so, what is it?",sonicdrivein_1961,0.97701,0.39000025,0.0415386073291301,0
"it’ s time to get your drink on, it’ s time to get your drink on",sonicdrivein_1962,0.9320866,0.39000025,0.052860390394926,0
it’ s time to get your drink on the go,sonicdrivein_1963,0.9748366,0.39000025,0.0040976498275995,0
i hope you enjoyed this video of the future when we will be able to go to the moon,sonicdrivein_1964,0.93807197,0.39000025,0.1255092918872833,0
"it ‘s all about the slush, right?",sonicdrivein_1965,0.97221035,0.39000025,0.0460960268974304,0
it ‘s been a while since we’ ve had this much blue,sonicdrivein_1966,0.9601884,0.39000025,0.0976491570472717,0
it ‘s the only time of the year that you’ re allowed to drink a slushie,sonicdrivein_1967,0.9598357,0.39000025,0.1068288683891296,0
it’ s that time of the year when we’ re all about the frozen slushes �,sonicdrivein_1968,0.9696564,0.39000025,0.0348094440996646,0
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_1969,0.86411864,0.39000025,0.0755952224135398,0
it ‘s never too late to start your day with a shake,sonicdrivein_1970,0.91198444,0.39000025,0.0170052256435155,0
"if you’ re looking for a way to cool off this summer, order a soda with your ice pop",sonicdrivein_1973,0.97016835,0.39000025,0.0228329692035913,0
"i 've been looking for this for years, but i 've finally found what i 've been looking",sonicdrivein_1975,0.96664935,0.39000025,0.2391363084316253,0
this is what happens when you 've got two dogs in the same pack you 'll see who 's,sonicdrivein_1976,0.9521595,0.39000025,0.1356319636106491,0
why do i have to go to the kids' table when there 's a seat next to me? i,sonicdrivein_1979,0.96521354,0.39000025,0.2882675230503082,0
"what do you think, sonic drive-in or sonic drive-in? 🤔",sonicdrivein_1981,0.943464,0.39000025,0.0146745722740888,0
what do you do when you have a craving for a cheeseburger and a side of chicken strips?,sonicdrivein_1982,0.9798115,0.39000025,0.1055551394820213,0
can you believe this is the first day of spring? 🌹🌹🌹,sonicdrivein_1983,0.96775335,0.39000025,0.0541211031377315,0
when you’ re so hungry you can’ t stop at just one cup of ice cream �,sonicdrivein_1984,0.96182406,0.39000025,0.2304933965206146,0
what’ s the point of having a breakfast in the morning? it’ s just for fun,sonicdrivein_1986,0.9772817,0.39000025,0.2388598769903183,0
this is the first time in your life that you 've ever ordered a sandwich from a third party? you,sonicdrivein_1987,0.9679413,0.39000025,0.0618721768260002,0
this is what you get when you’ ve been waiting for the return of the sonic slushies,sonicdrivein_1991,0.9653944,0.39000025,0.0273145139217376,0
it ‘s time to celebrate summer with a drink of your choice 🍹,sonicdrivein_1992,0.9795926,0.39000025,0.041124053299427,0
"if you still want a shake, you ' re going to have to pay for it",sonicdrivein_1993,0.96983844,0.39000025,0.0190236773341894,0
this is what you get when you go to the pumpkin patch this year 🎃🎃,sonicdrivein_1994,0.97207785,0.39000025,0.0306276436895132,0
this is not the drink you are looking for 🍉🍉🍉🍉�,sonicdrivein_1995,0.97315353,0.39000025,0.037887193262577,0
please help us get this drink back in stock now! 💦💦💦,sonicdrivein_1996,0.9335145,0.39000025,0.1344464272260666,0
"when you’ ve got your drink order planned out in advance, it’ s easy to drink",sonicdrivein_1806,0.9732844,0.39000025,0.0076051531359553,0
does this look like a deal to you? 🤷‍♀️🤷‍,sonicdrivein_2001,0.9654567,0.39000025,0.05651431158185,0
"it 's been a long day, but we 're going to pass this one on to someone else",sonicdrivein_2002,0.97902703,0.39000025,0.280160516500473,0
"is it too late to go back and get one more piece of cake? no, it ‘s not",sonicdrivein_2004,0.9779589,0.39000025,0.0387822091579437,0
"just in time for halloween, we 're giving you a free treat with every bite of your cake",sonicdrivein_2005,0.9502847,0.39000025,0.0430478006601333,0
"if you’ re in a party right now, you’ re going to want to make a drink",sonicdrivein_2007,0.9717657,0.39000025,0.0626598745584487,0
is it just me or does this look like a lot of cheese? 🧀🧀�,sonicdrivein_2010,0.9473916,0.39000025,0.038371805101633,0
does anyone else like to eat their burgers like this? i do,sonicdrivein_2011,0.9666689,0.39000025,0.0891492888331413,0
🔥🔥🔥🔥🔥🔥🔥�,sonicdrivein_2012,0.86411864,0.39000025,0.1464328169822693,0
"this is the juice you should be drinking if you don 't like the flavor, you don 't drink",sonicdrivein_2013,0.920161,0.39000025,0.0190946925431489,0
`` what 's going on? '' `` it 's a little bit early for me to look at it,sonicdrivein_2221,0.94202983,0.39000025,0.5486747622489929,1
🤔 what’ s going on here? 🤔🤔🤔�,sonicdrivein_2015,0.9586278,0.39000025,0.036217875778675,0
it’ s the best day of the year 🎉🎉🎉🎉,sonicdrivein_2017,0.9653225,0.39000025,0.034106757491827,0
"it 's been a great year for us, so let 's celebrate with a free sonic drive-in",sonicdrivein_2019,0.9688148,0.39000025,0.0018724815454334,0
this is the only one you 'll be drinking today,sonicdrivein_2020,0.972946,0.39000025,0.0234221145510673,0
who’ s gonna be the first to eat all this candy? 🤔🤔�,sonicdrivein_2021,0.96320355,0.39000025,0.0786444544792175,0
"it ‘ s gonna be a cold one this year, and it ‘ s all thanks to the �",sonicdrivein_2022,0.9479696,0.39000025,0.0667748749256134,0
"some people think it ‘s ok to drink on the job, so there ‘s a movement to",sonicdrivein_2023,0.9746552,0.39000025,0.0404581315815448,0
what do you think of the new sonic menu ? 🤔🤔🤔🤔,sonicdrivein_2024,0.9658017,0.39000025,0.0141743058338761,0
it’ s the only flavor you need this summer 🍦🍦🍦�,sonicdrivein_2025,0.9499233,0.39000025,0.0318467617034912,0
what is this? 🤔🤔🤔🤔🤔🤔,sonicdrivein_2026,0.9615874,0.39000025,0.1343788504600525,0
"if it’ s not sonic, it ‘ s nothing",sonicdrivein_2028,0.90154135,0.39000025,0.0384102538228035,0
i 'm sorry i 'm sorry i 'm sorry i 'm sorry i 'm sorry i ',sonicdrivein_2222,0.8114665,0.39000025,0.4772302806377411,0
what time is it? it’ s lunchtime and we’ re having a drive-thru,sonicdrivein_2033,0.9803797,0.39000025,0.0415267907083034,0
we 've been working hard to make sure our products are good enough for you to drink,sonicdrivein_2034,0.9709853,0.39000025,0.1140651702880859,0
is it time for us to get our own drinks? 🤔🤔🤔,sonicdrivein_2035,0.9716645,0.39000025,0.0724176615476608,0
the first drink you order is the one you’ re going to drink when it’ s released,sonicdrivein_2042,0.9553214,0.39000025,0.1001193225383758,0
i ‘ve made sure that all of these will be in the front of the line,sonicdrivein_2043,0.9694155,0.39000025,0.0933757647871971,0
"what do you think we should do with our steaks? you know what i mean, right?",sonicdrivein_2044,0.975272,0.39000025,0.0998225063085556,0
"we 've all been waiting for this moment for years, and now it ‘s here",sonicdrivein_2045,0.9672541,0.39000025,0.0687577873468399,0
