caption,image_id,funny_score,caption_id
A warm-up before the mega star's concert! The Hohlstrasse McDonald's close to the Letzipark has prepared a little party,mcdonalds_switzerland_42,0.0,caption43
I guess I should just listen to my keyboard then. Let's go for a Big Mac bacon!,mcdonalds_switzerland_43,1.0,caption44
"So, so, soooooo... Am I going to get you this time? Who can figure out where this McDonald's is, huh?",mcdonalds_switzerland_44,0.0,caption45
Swiss match day mean Fr. 1.- hamburger for me!,mcdonalds_switzerland_45,1.0,caption46
"The Big Mac sauce is just a match with anything. Thank you @christel.anouk, @mohinirangra, @ianloaded and @lorik.mali for this culinary discovery!",mcdonalds_switzerland_46,0.0,caption47
Comment the number of smiles you see below and follow our account to get the chance to win some really cool minions,mcdonalds_switzerland_47,0.0,caption48
"Spring Summer Collection 2024, beach clubs will have to watch out!

Redeem your loyalty points for this hot Big Mac merch in the app to show off this summer.",mcdonalds_switzerland_48,0.0,caption49
Tomorrow your Hamburger is Fr. 1.- 🥳. That's what I call happiness!,mcdonalds_switzerland_49,0.5,caption50
"Honestly, you don't even need a sign, it's already a banger.",mcdonalds_switzerland_50,0.0,caption51
Looking for an apprenticeship? Apply now via the link in our bio,mcdonalds_switzerland_51,0.5,caption52
Your Fr.1.- Hamburger is back in the game today!,mcdonalds_switzerland_52,0.0,caption53
Hamburger lovers: reminder for tomorrow 19.6!,mcdonalds_switzerland_53,1.0,caption54
"All I need is McDelivery, sun and friends!",mcdonalds_switzerland_54,0.0,caption55
I know there are talented artists among you. Join in the production by commenting with your best McDonald’s lyrics!,mcdonalds_switzerland_55,0.0,caption56
"I mean, it's almost summer and all I'm dreaming of is a warm apple pie on my sofa under a blanket...",mcdonalds_switzerland_56,1.0,caption57
"Guess who's back on the pitch? As you already know, it's a tradition: every day our national team plays, the hamburgers",mcdonalds_switzerland_57,1.0,caption58
"With the Big Mac, there's never enough! (Slide to the end, you'll see)",mcdonalds_switzerland_58,0.0,caption59
"It’s fresh, fresh, exciting apple Schorle by @ramseier_ch . 🎶",mcdonalds_switzerland_59,0.0,caption60
"From now on, I'll place all my orders as @_giganto_.​",mcdonalds_switzerland_60,0.0,caption61
"Even without looking, I'm sure you already know who's going to treat you.",mcdonalds_switzerland_61,0.0,caption62
It's time to place your bets for this epic face off. Which team are you?,mcdonalds_switzerland_62,0.0,caption63
Exchange your loyalty points now to get that merch (and that smile).,mcdonalds_switzerland_63,1.0,caption64
"I love you for all the reasons in the world, but especially for this one.",mcdonalds_switzerland_64,1.0,caption65
"This is how I feel when I bite into the Steakhouse Burger of the Big Bang menu. For CHF 9.50 the cowboy hat doesn't come with it, but if you have one, bring it!

*Maximum price in all participating McDonald's restaurants in Switzerland and the Principality of Liechtenstein",mcdonalds_switzerland_65,0.0,caption66
"Our Brand Ambassadors are challenging you again this month, and they're not kidding. Have you found where this",mcdonalds_switzerland_66,0.0,caption67
"It’s International Burger Day, so enjoy it to the last bite!

#burgerday",mcdonalds_switzerland_67,0.0,caption68
In a galaxy not so far away... the KitKat donut has joined the Vanilla Sky and the Sweet Heaven in our Milky Way. Go and explore!,mcdonalds_switzerland_68,0.0,caption69
"Know which burger it is? Even pixelized, it looks so delicious...",mcdonalds_switzerland_69,1.0,caption70
Spotted: Batman passing by the McDrive in Kriens before going back to Gotham City.,mcdonalds_switzerland_70,0.0,caption71
"This story is a bit like the Tortoise and the Hare... In the end, it's the one who uses Order&Pay who wins!​",mcdonalds_switzerland_71,0.0,caption72
I see that @basil.montemitro was really inspired! Have you ever organized a McDo car date?,mcdonalds_switzerland_72,0.0,caption73
A 100% satisfying post. Thanks to the McFlurry® Torino® and Oreo®.​,mcdonalds_switzerland_73,0.0,caption74
"41k, our flex! ''Started from the bottom, now we're here!'' and I want to thank you for all the fun we had together",mcdonalds_switzerland_74,0.0,caption75
"This is no hallucination, you've seen it perfectly! Right now, loyalty points are doubled for all Order&Pay orders.",mcdonalds_switzerland_75,1.0,caption76
To all the Moms:,mcdonalds_switzerland_76,0.0,caption77
"Introducing the magic hourglass. Abracadabra, you can now double your loyalty points on all orders with Order&Pay ⏳",mcdonalds_switzerland_77,0.0,caption78
The Shrimps are official!​,mcdonalds_switzerland_78,1.0,caption79
"If you are as passionate about the @malbuner bacon as @welovefoodfummy, participate in our raffle and get the chance to win 5x1000 Bonus Points in your app! 

To participate follow these steps:

- Download the McDonald’s app
- Leave a comment with your love declaration to the Malbuner bacon in our burgers

Terms & conditions in bio",mcdonalds_switzerland_79,0.0,caption80
"There are those who use Order&Pay, and there are the others...",mcdonalds_switzerland_80,1.0,caption81
There are certain advice that you just want to take! 👀,mcdonalds_switzerland_81,0.0,caption82
May the fries be with you!,mcdonalds_switzerland_82,1.0,caption83
"Let's celebrate our favorite colleagues! The ones who put a smile on our faces in the morning, the ones who think of every birthday, the ones who always have a joke to tell... 

Thanks to @gdgiuls and her team at the McDonald's Magliaso for sharing this cheerful video with us! 

#McFamilySwitzerland",mcdonalds_switzerland_83,0.0,caption84
"Okay, this time we're not kidding. Whoever figures out where this McDonald's is, is a genius.",mcdonalds_switzerland_84,0.0,caption85
"The most loyal get the Big Tasty reward unlocked. 
Start collecting Loyalty points now in the app, one day you'll reach that level.",mcdonalds_switzerland_85,0.0,caption86
"If you feel like you've missed something, it's because you're not yet using Order&Pay in the app.",mcdonalds_switzerland_86,0.0,caption87
The A-Team.,mcdonalds_switzerland_87,0.0,caption88
I predict that this summer will be Sundaelicious.,mcdonalds_switzerland_88,1.0,caption89
Challenge accepted @2taktforeveryone...​,mcdonalds_switzerland_89,0.0,caption90
Seems like @davina._.zh knows where to find the most beautiful skylines.,mcdonalds_switzerland_90,0.0,caption91
"BTS of the Big Tasty Mexican burger creation. Have you tried it yet?

Thank you @tyf_fer from the Crissier McDrive for this tasty video! 

#McFamilySwitzerland",mcdonalds_switzerland_91,0.0,caption92
"On a date or alone, lots of offers are waiting for you from 5pm in the app, so you're sure to have a great evening!",mcdonalds_switzerland_92,1.0,caption93
They don't know the ultimate pleasure of biting into a Big Mac in peace.,mcdonalds_switzerland_93,0.0,caption94
"Can't wait for the first bite? There is no problem, only solutions.",mcdonalds_switzerland_94,0.5,caption95
Ready for the egg hunt? We've also hidden an Easter egg among the burgers. Can you find it? Zoom in!,mcdonalds_switzerland_95,1.0,caption96
"No matter what time it now is or will be, there’s always room for a McDonald’s snack. 🍟⏰",mcdonalds_switzerland_96,1.0,caption97
Me on my way to McDonald’s on a “Good Friday” 😉.,mcdonalds_switzerland_97,1.0,caption98
I know some people who will take the 2 medium menus for CHF 19.90 with the Sunset Offers in the app…,mcdonalds_switzerland_98,1.0,caption99
The quest continues… Can you guess where this McDonald’s is? 👀,mcdonalds_switzerland_99,0.0,caption100
A small gesture can have a beautiful impact. Thank you for bringing families closer to their hospitalized children with your donations! #RMHC,mcdonalds_switzerland_100,0.0,caption101
Does your McDonald's order match your vibe? I'm deeply inspired by the new Big Tasty Mexican 🍔🍟,mcdonalds_switzerland_101,1.0,caption102
"Finally, some instructions that make sense…",mcdonalds_switzerland_102,1.0,caption103
"A Medium Menu for CHF 9.90, 2 Cheeseburgers for CHF 4.- and many more. Find the incredible offers every day as of 5pm in",mcdonalds_switzerland_103,1.0,caption104
We are Burger Queens! 👸 Why?,mcdonalds_switzerland_104,0.5,caption105
Cheeseburgers with the Big Bang menu taste even better with @malbesser.malbuner bacon. Make your friends jealous. 🥓😉,mcdonalds_switzerland_105,0.0,caption106
"Big Bang menus: 9.50.- of pure pleasure. 🤤

*Maximum price in all McDonald's restaurants in Switzerland and the Principality of Liechtenstein.",mcdonalds_switzerland_106,0.0,caption107
"In 30 years, The Ronald McDonald House Charity in Switzerland has supported around 25’000 families and their loved ones with 212’000 overnight stays in its six houses, where they can stay and be close to their hospitalized child. Thanks to you and thanks to our amazing partners!🏡💙 #RMHC",mcdonalds_switzerland_107,0.0,caption108
Our challenge is getting harder! 😅 Have you seen this one before? 👀 Tell us in the comments below where this McDonald’s,mcdonalds_switzerland_108,0.0,caption109
What is your special technique?,mcdonalds_switzerland_109,0.0,caption110
Ketching up with myself! 💅🏼,mcdonalds_switzerland_110,1.0,caption111
"Thanks to @christel.anouk, @shana_gina, gabi_7777777, we've totally expanded our culinary horizon! 😌👨🏻‍🍳✨",mcdonalds_switzerland_111,0.0,caption112
Glad you not only found a snack but a whole meal with us @keep.wedding !,mcdonalds_switzerland_112,0.5,caption113
To Carlos,mcdonalds_switzerland_113,1.0,caption114
"We're lovin' you! 

Thanks to @ektaure from the @mcdonaldslacote, @f.messina from the Cheseaux-sur-Lausanne McDonald's and @fabriziadalessio from the Lugano Albertolli restaurant. You really warmed our hearts with these lovely Valentine's day decorations! 💖",mcdonalds_switzerland_114,0.0,caption115
I don’t remember what I've ordered…can you help me? 👀 Tell me in the comments below!,mcdonalds_switzerland_115,1.0,caption116
It's time for the Superbowl! 🤩 You’re already winning with these incredible Superweeks deals ! Enjoy them for 7 more,mcdonalds_switzerland_116,0.0,caption117
POV: You almost never get pick(l)ed…😢,mcdonalds_switzerland_117,1.0,caption118
The only thing in my mind since it’s back.,mcdonalds_switzerland_118,1.0,caption119
It’s number 6 for me!,mcdonalds_switzerland_119,1.0,caption120
Donut eat snow. Eat me!,mcdonalds_switzerland_120,1.0,caption121
How did we really feel about January? 🥴,mcdonalds_switzerland_121,1.0,caption122
Me. Every. Single. Time.,mcdonalds_switzerland_122,1.0,caption123
Are you hot or cold with guessing? Where do you think this is? Tell us in the comments.,mcdonalds_switzerland_123,0.0,caption124
Secret's out: @motorswissgirl is Batman (and taking her Batmobile for a ride to McDrive!),mcdonalds_switzerland_124,0.0,caption125
Literally me this weekend.,mcdonalds_switzerland_125,1.0,caption126
Not only the Cheeseburger is serving at the après-ski!💁🏽‍♀️,mcdonalds_switzerland_126,1.0,caption127
"The beauty of not standing in line and waiting on your order. Simply order in the app 📱... for service at the table, Take-Away or McDrive orders. Thank you M@mcdonaldslacote for demonstrating it so well.",mcdonalds_switzerland_127,0.0,caption128
"Finally, it was time to fall in love again! Thanks for joining Carlos on the way to his date where he met his beloved ex - the one and only CBO❤️🥹",mcdonalds_switzerland_128,0.0,caption129
Now it’s time for you to fall in love again. ,mcdonalds_switzerland_129,0.0,caption130
"Episode 7/8 – Nervous and struggling to find the right outfit? Sounds like getting ready for a DATE! And let's be honest, we've all been there... 🤷‍♂️🤷‍♀️ Join in on 09.01. at 7pm for some emotional support❤️ 
#HungryforLove #McDonalds #Telenovela",mcdonalds_switzerland_130,0.0,caption131
"Episode 6/8 – Do you believe in love at first sight? Or even in love at SECOND SIGHT? Stay tuned for more love. 💫😍
#HungryforLove #McDonalds #Telenovela",mcdonalds_switzerland_131,0.0,caption132
Episode 5/8 – Walking while watching the smartphone? Not the best idea! But sometimes it takes you to unexpected places...😏 #HungryforLove #McDonalds #Telenovela,mcdonalds_switzerland_132,0.0,caption133
Grimace is our forever King. 👑,mcdonalds_switzerland_133,1.0,caption134
"Episode 4/8 – If love were easy, it wouldn't be so exciting, would it? 🤭 Especially when there are a few OPTIONS. Stay tuned to find out how Carlos decides... 
#HungryforLove #McDonalds #Telenovela",mcdonalds_switzerland_134,0.0,caption135
"New year, old me.",mcdonalds_switzerland_135,1.0,caption136
"Episode 3/8 – The most exciting thing about COINCIDENCES? They always happen when you LEAST EXPECT them! What do you think Carlos just saw?👀 
#HungryforLove #McDonalds #Telenovela",mcdonalds_switzerland_136,0.0,caption137
"Do something good when you’re not feeling good… (like rounding up your orders)!

With the resolution of a donation for the Ronald McDonald Children's Foundation you can start the new year in a great way 😉! More information in our Link in bio",mcdonalds_switzerland_137,0.0,caption138
Let it shine in 2024! See you next year (or at 1 am👀)✨,mcdonalds_switzerland_138,0.0,caption139
Episode 2/8 – Don’t we all have that Ex appearing out of the blue AFTER 5 YEARS?! 🤷🏼 Carlos clearly isn’t as strong as you are – help him out! #HungryforLove #McDonalds #Telenovela,mcdonalds_switzerland_139,0.0,caption140
What a year! ,mcdonalds_switzerland_140,0.0,caption141
"Episode 1/8 – He even screamed. Come on. His heart must be broken like crazy. 💔
But will there be another big love in his life? Stay tuned to find out. 
#HungryforLove #McDonalds #Telenovela",mcdonalds_switzerland_141,0.0,caption142
The countdown to New Year is on! 🎉🍔 Luckily you can get our Big Bang Menus each and every day. 😌,mcdonalds_switzerland_142,0.0,caption143
Merry Christmas all of you!🍔🎄,mcdonalds_switzerland_144,0.5,caption144
What's your excuse for a McDo?,mcdonalds_switzerland_145,0.0,caption145
"'Tis the season! 🎅

Thanks to our McFamily for adding a touch of magic to the restaurants! 

McDonald's Cheseaux @f.messina17
McDonald's Lausanne Deux Gares angelique.salv
McDonald's  Conthey @arqrz 
McDonald's Magliaso @gdgiuls
McDonald's Lugano Pazzallo @mia.delcore",mcdonalds_switzerland_146,0.0,caption146
"No filter needed, we've got the perfect Christmas glow for you! 🎄✨ Your style is already hot, but with McDonald's, it's a whole fireworks! 🔥🍔",mcdonalds_switzerland_148,0.0,caption147
Congratulations to @officialgshc on reaching the Champions League semi-finals! We look forward to seeing you soon in our,mcdonalds_switzerland_149,1.0,caption148
Spotted: Nessi from the @masked.singer.switzerland skipping the queue...,mcdonalds_switzerland_150,0.0,caption149
Hotter than your ex.,mcdonalds_switzerland_151,0.0,caption150
"The crying, fighting and worrying about who's getting the last Chicken McNuggets has come to an end: The Chicken",mcdonalds_switzerland_152,0.0,caption151
Nessi ? Is it you at the @masked.singer.switzerland ?,mcdonalds_switzerland_153,0.0,caption152
"Here’s how YOU can get the LIMITED McDonald’s MERCH💥🔥:

➡️ All you have to do is: 

- Get the McDonald’s app📱
- subscribe to the loyalty program🫶🏼
- collect points and exchange them!⚡️ 

The Merch is VERY LIMITED so BE QUICK ;)

#fyp #McDonalds #McDonaldsSwitzerland #McDonaldsMerch #McDonaldsHack #AppExclusive #McDecember #McFashion #ad",mcdonalds_switzerland_154,0.0,caption153
