g_fc_loss,g_con_loss,g_unc_loss,d_con_r2f_loss,d_con_f2r_loss,d_con_f_loss,d_con_m_loss,d_unc_r_loss,d_unc_f_loss,d_unc_m_loss,,
0.0000424 ,8.1250000 ,14.1250000 ,5.0937500 ,2.2968750 ,4.7500000 ,0.2001953 ,0.2050781 ,1.2812500 ,0.2070313 ,,1.90735E-06
0.0000319 ,8.8125000 ,12.5000000 ,4.3125000 ,1.9375000 ,5.2187500 ,0.2070313 ,0.2187500 ,1.4218750 ,0.2773438 ,,1.49903E-06
0.0000348 ,9.1250000 ,10.2500000 ,3.5937500 ,1.5312500 ,5.4375000 ,0.2021484 ,0.2890625 ,1.6015625 ,0.2070313 ,,1.7966E-06
0.0000381 ,9.2500000 ,12.0000000 ,2.9687500 ,1.1250000 ,5.6562500 ,0.2011719 ,0.1992188 ,2.0781250 ,0.2324219 ,,1.79515E-06
0.0000410 ,9.1875000 ,10.0000000 ,4.5625000 ,0.7070313 ,5.9062500 ,0.2041016 ,0.2080078 ,2.2031250 ,0.1992188 ,,2.13722E-06
0.0000410 ,8.9375000 ,9.3750000 ,3.9687500 ,0.3105469 ,5.9375000 ,0.2021484 ,0.2060547 ,2.3437500 ,0.2460938 ,,2.23934E-06
0.0000343 ,8.3750000 ,8.1250000 ,2.4687500 ,2.4062500 ,6.0312500 ,0.2041016 ,0.2041016 ,2.2656250 ,0.2089844 ,,2.08074E-06
0.0000370 ,7.8125000 ,7.1250000 ,1.3593750 ,0.4121094 ,5.8750000 ,0.2021484 ,0.2050781 ,2.9062500 ,0.2021484 ,,2.47397E-06
0.0000348 ,7.1875000 ,5.2500000 ,1.0156250 ,0.7421875 ,5.6562500 ,0.2041016 ,0.1914063 ,2.9687500 ,0.1855469 ,,2.79872E-06
0.0000355 ,6.3750000 ,3.2343750 ,0.6679688 ,1.0156250 ,5.4687500 ,0.2031250 ,0.2070313 ,2.7500000 ,0.2099609 ,,3.69684E-06
0.0000572 ,5.4062500 ,0.9296875 ,0.2832031 ,1.1953125 ,5.1875000 ,0.2001953 ,0.2050781 ,2.6250000 ,0.1953125 ,,9.0311E-06
0.0000350 ,4.3125000 ,24.8750000 ,3.0156250 ,1.3046875 ,4.8750000 ,0.2070313 ,0.2363281 ,2.8281250 ,0.2197266 ,,1.20077E-06
0.0000343 ,3.2500000 ,2.0937500 ,1.2500000 ,1.5781250 ,4.5625000 ,0.2011719 ,0.2060547 ,2.5312500 ,0.1835938 ,,6.42475E-06
0.0000279 ,2.1875000 ,6.0625000 ,2.2187500 ,1.6718750 ,4.0625000 ,0.2021484 ,0.2187500 ,3.0781250 ,0.2324219 ,,3.38121E-06
0.0000374 ,0.9570313 ,9.2500000 ,3.0937500 ,1.7500000 ,3.5937500 ,0.2021484 ,0.1894531 ,2.2187500 ,0.2265625 ,,3.66725E-06
0.0000324 ,6.2500000 ,10.6250000 ,4.0625000 ,1.8125000 ,3.3437500 ,0.2031250 ,0.2333984 ,2.3437500 ,0.2812500 ,,1.92148E-06
0.0000353 ,2.0156250 ,12.2500000 ,3.5312500 ,1.6250000 ,2.5312500 ,0.2011719 ,0.2285156 ,1.4531250 ,0.2216797 ,,2.47349E-06
0.0000271 ,3.9531250 ,13.1250000 ,3.2031250 ,1.4531250 ,1.9609375 ,0.2011719 ,0.1875000 ,0.8984375 ,0.2138672 ,,1.58451E-06
0.0000391 ,5.5000000 ,10.3750000 ,2.9062500 ,1.2578125 ,1.3828125 ,0.2031250 ,0.1894531 ,0.4277344 ,0.1826172 ,,2.46303E-06
0.0000294 ,6.6562500 ,12.1875000 ,2.5937500 ,1.0468750 ,0.7929688 ,0.2031250 ,0.2148438 ,0.2470703 ,0.2041016 ,,1.56257E-06
0.0000749 ,7.5625000 ,12.4375000 ,2.3125000 ,0.7734375 ,0.2363281 ,0.2021484 ,0.1962891 ,2.7343750 ,0.1826172 ,,3.74317E-06
0.0000263 ,7.9375000 ,12.0000000 ,2.4062500 ,0.6875000 ,6.3437500 ,0.2021484 ,0.1923828 ,0.3789063 ,0.2070313 ,,1.32139E-06
0.0000830 ,8.3750000 ,13.0625000 ,1.9765625 ,0.2753906 ,1.6718750 ,0.2021484 ,0.2109375 ,0.5000000 ,0.2216797 ,,3.87031E-06
0.0000396 ,8.5625000 ,14.6250000 ,1.5546875 ,0.8281250 ,0.8671875 ,0.2011719 ,0.1982422 ,0.5664063 ,0.2021484 ,,1.70685E-06
0.0000291 ,8.3750000 ,12.3750000 ,1.3046875 ,0.2138672 ,1.3046875 ,0.2021484 ,0.1962891 ,0.7812500 ,0.2128906 ,,1.40179E-06
0.0000243 ,8.1250000 ,10.3125000 ,1.2656250 ,0.3652344 ,1.6718750 ,0.2021484 ,0.2265625 ,0.9726563 ,0.2148438 ,,1.31898E-06
0.0000434 ,7.6875000 ,7.2500000 ,0.9257813 ,0.3828125 ,1.8359375 ,0.2021484 ,0.2177734 ,1.1406250 ,0.2031250 ,,2.90492E-06
0.0000322 ,7.0937500 ,5.1250000 ,0.7070313 ,0.3984375 ,1.9609375 ,0.2041016 ,0.2021484 ,1.3437500 ,0.2187500 ,,2.63419E-06
0.0000868 ,6.3437500 ,4.6875000 ,0.6562500 ,0.3515625 ,2.0156250 ,0.2031250 ,0.2021484 ,1.6875000 ,0.2158203 ,,7.86714E-06
0.0000916 ,5.4062500 ,2.3437500 ,0.6406250 ,0.3574219 ,2.2812500 ,0.2011719 ,0.2265625 ,1.6718750 ,0.2060547 ,,1.18133E-05
0.0000494 ,4.5312500 ,0.4707031 ,0.2001953 ,0.2099609 ,1.9375000 ,0.2011719 ,0.2080078 ,1.6406250 ,0.1748047 ,,9.86668E-06
0.0000515 ,3.4531250 ,29.6250000 ,0.3320313 ,0.3417969 ,1.8593750 ,0.2011719 ,0.1914063 ,1.9218750 ,0.1962891 ,,1.55687E-06
0.0000634 ,2.4218750 ,1.9687500 ,0.2695313 ,0.2138672 ,1.6640625 ,0.2011719 ,0.1894531 ,1.2968750 ,0.2109375 ,,1.44443E-05
0.0016785 ,1.3515625 ,5.5000000 ,0.5781250 ,0.3984375 ,1.4843750 ,0.2050781 ,0.2207031 ,1.3984375 ,0.2011719 ,,0.000244976
0.0001450 ,1.0937500 ,8.3125000 ,0.8554688 ,0.3476563 ,1.2109375 ,0.2011719 ,0.2226563 ,1.2656250 ,0.1972656 ,,1.54109E-05
0.0001345 ,9.1250000 ,9.8750000 ,0.7070313 ,0.2734375 ,0.8437500 ,0.2031250 ,0.2246094 ,1.1953125 ,0.1992188 ,,7.07727E-06
0.0000463 ,2.4375000 ,11.1250000 ,8.3125000 ,0.3984375 ,0.8320313 ,0.1992188 ,0.2011719 ,0.9492188 ,0.2246094 ,,3.41037E-06
0.0000844 ,4.9375000 ,13.8750000 ,2.7343750 ,0.2441406 ,0.2441406 ,0.2021484 ,0.2197266 ,0.7109375 ,0.1953125 ,,4.48639E-06
0.0000668 ,6.8437500 ,12.6875000 ,1.3593750 ,0.3730469 ,0.6640625 ,0.2011719 ,0.1953125 ,0.6328125 ,0.2041016 ,,3.41797E-06
0.0001011 ,8.5625000 ,14.3125000 ,2.6562500 ,0.2675781 ,0.2539063 ,0.2011719 ,0.2021484 ,0.4667969 ,0.2021484 ,,4.41921E-06
0.0000556 ,9.8125000 ,14.3125000 ,3.6250000 ,0.2890625 ,0.3906250 ,0.2011719 ,0.1972656 ,0.4218750 ,0.2226563 ,,2.30265E-06
0.0000520 ,10.3750000 ,12.3750000 ,4.5937500 ,0.3691406 ,0.7265625 ,0.2031250 ,0.2128906 ,0.4550781 ,0.1982422 ,,2.28463E-06
0.0000408 ,11.3750000 ,13.7500000 ,5.1875000 ,0.4726563 ,0.4785156 ,0.2031250 ,0.2011719 ,0.3671875 ,0.2119141 ,,1.62267E-06
0.0018158 ,11.5000000 ,12.9375000 ,5.9375000 ,0.2617188 ,0.6250000 ,0.2001953 ,0.2275391 ,0.2500000 ,0.2109375 ,,7.43037E-05
0.0000484 ,11.8750000 ,12.2500000 ,6.4062500 ,0.3164063 ,0.8281250 ,0.2031250 ,0.2236328 ,0.7890625 ,0.2050781 ,,2.00617E-06
0.0000639 ,12.1875000 ,8.8750000 ,7.0000000 ,0.2597656 ,0.2207031 ,0.2011719 ,0.2080078 ,0.2285156 ,0.1816406 ,,3.03365E-06
0.0000768 ,11.9375000 ,8.5000000 ,7.3437500 ,0.2578125 ,0.4062500 ,0.2099609 ,0.2050781 ,0.1914063 ,0.2070313 ,,3.75637E-06
0.0001130 ,11.3750000 ,7.6875000 ,7.8437500 ,0.2373047 ,0.2929688 ,0.2021484 ,0.2226563 ,0.2539063 ,0.2011719 ,,5.92841E-06
0.0000653 ,10.8750000 ,5.9687500 ,8.3125000 ,0.2500000 ,0.4941406 ,0.2021484 ,0.2080078 ,0.2460938 ,0.2734375 ,,3.87839E-06
0.0000396 ,10.3750000 ,4.1875000 ,8.5625000 ,0.2636719 ,0.5585938 ,0.2041016 ,0.2265625 ,0.1992188 ,0.1914063 ,,2.71777E-06
0.0000263 ,9.3750000 ,2.6875000 ,9.0000000 ,0.2460938 ,0.5273438 ,0.2021484 ,0.2197266 ,0.2031250 ,0.2207031 ,,2.18406E-06
0.0001469 ,8.3750000 ,0.4023438 ,9.4375000 ,0.2480469 ,0.3945313 ,0.2089844 ,0.1962891 ,0.3417969 ,0.2207031 ,,1.67324E-05
0.0000706 ,7.5625000 ,34.5000000 ,9.6250000 ,0.2392578 ,0.4414063 ,0.2031250 ,0.2089844 ,0.2949219 ,0.2089844 ,,1.67779E-06
0.0000283 ,6.5625000 ,1.8203125 ,9.6250000 ,0.2636719 ,0.4218750 ,0.2167969 ,0.2285156 ,0.2167969 ,0.1835938 ,,3.3703E-06
0.0000911 ,5.2812500 ,4.3125000 ,9.9375000 ,0.3867188 ,0.8828125 ,0.2021484 ,0.1992188 ,0.2500000 ,0.2089844 ,,9.49325E-06
0.0001860 ,4.3437500 ,6.5625000 ,10.3750000 ,0.2382813 ,0.5195313 ,0.2031250 ,0.2265625 ,0.3964844 ,0.2216797 ,,1.70514E-05
0.0000410 ,3.1093750 ,9.6250000 ,10.1250000 ,0.2949219 ,0.5585938 ,0.2011719 ,0.1953125 ,0.2050781 ,0.2089844 ,,3.22026E-06
0.0001507 ,1.9218750 ,11.6875000 ,10.3750000 ,0.2714844 ,0.4296875 ,0.2011719 ,0.1914063 ,0.2558594 ,0.1904297 ,,1.10718E-05
0.0001278 ,0.6679688 ,12.7500000 ,10.5000000 ,0.2753906 ,1.4609375 ,0.2011719 ,0.2080078 ,0.2597656 ,0.2197266 ,,9.52397E-06
0.0000603 ,13.7500000 ,11.7500000 ,10.3125000 ,0.2578125 ,0.2060547 ,0.2031250 ,0.2109375 ,0.2333984 ,0.1923828 ,,2.36549E-06
0.0000460 ,1.5703125 ,14.5000000 ,9.0000000 ,0.2539063 ,0.2207031 ,0.2011719 ,0.1845703 ,0.2597656 ,0.2314453 ,,2.86334E-06
0.0000963 ,3.4062500 ,13.1250000 ,7.9062500 ,0.2382813 ,0.2773438 ,0.2021484 ,0.2255859 ,0.3300781 ,0.2050781 ,,5.82661E-06
0.0000598 ,5.0312500 ,12.4375000 ,6.9062500 ,0.2197266 ,0.2226563 ,0.2021484 ,0.2050781 ,0.3125000 ,0.1884766 ,,3.42572E-06
0.0000520 ,6.1562500 ,11.2500000 ,6.0625000 ,0.2812500 ,0.2060547 ,0.2031250 ,0.2695313 ,0.3496094 ,0.2285156 ,,2.98601E-06
0.0000620 ,7.0625000 ,10.2500000 ,5.2812500 ,0.2041016 ,0.2177734 ,0.2011719 ,0.2314453 ,0.4531250 ,0.2197266 ,,3.58058E-06
0.0000887 ,7.6875000 ,9.6250000 ,4.6250000 ,0.2490234 ,0.1992188 ,0.2011719 ,0.2207031 ,0.4785156 ,0.1962891 ,,5.12299E-06
0.0000384 ,7.7500000 ,7.5625000 ,4.2500000 ,0.3164063 ,0.4140625 ,0.2011719 ,0.1962891 ,0.4492188 ,0.2148438 ,,2.5068E-06
0.0000935 ,7.8437500 ,6.1250000 ,3.7031250 ,0.2617188 ,0.4003906 ,0.2011719 ,0.2031250 ,0.4804688 ,0.2207031 ,,6.69065E-06
0.0000734 ,8.0000000 ,5.1250000 ,3.0937500 ,0.1992188 ,0.2412109 ,0.2011719 ,0.2119141 ,0.2851563 ,0.2031250 ,,5.59489E-06
0.0001073 ,6.8437500 ,3.3437500 ,3.1250000 ,0.3867188 ,0.9335938 ,0.2011719 ,0.2216797 ,0.4296875 ,0.1875000 ,,1.05314E-05
0.0001822 ,7.0000000 ,1.3750000 ,2.5625000 ,0.3007813 ,0.4003906 ,0.2031250 ,0.2255859 ,0.3085938 ,0.1982422 ,,2.17495E-05
0.0000725 ,6.6875000 ,17.1250000 ,1.9765625 ,0.2070313 ,0.2871094 ,0.2021484 ,0.2089844 ,0.1855469 ,0.1855469 ,,3.04375E-06
0.0000303 ,6.0937500 ,2.9062500 ,1.7500000 ,0.2890625 ,0.8164063 ,0.2031250 ,0.2128906 ,0.3378906 ,0.2119141 ,,3.36435E-06
0.0001221 ,5.0625000 ,5.9375000 ,1.8515625 ,0.3964844 ,0.9492188 ,0.2021484 ,0.2041016 ,0.3867188 ,0.1806641 ,,1.10973E-05
0.0000515 ,4.2500000 ,9.6875000 ,1.7734375 ,0.3925781 ,1.2812500 ,0.2011719 ,0.2294922 ,0.2675781 ,0.1933594 ,,3.69495E-06
0.0001006 ,3.4062500 ,9.1250000 ,1.7265625 ,0.3105469 ,1.3359375 ,0.2011719 ,0.2197266 ,0.3320313 ,0.2050781 ,,8.02894E-06
0.0000591 ,2.6093750 ,13.0625000 ,1.1171875 ,0.2158203 ,1.2343750 ,0.2187500 ,0.2207031 ,0.2353516 ,0.2216797 ,,3.77286E-06
0.0001168 ,2.5937500 ,12.1250000 ,1.9531250 ,0.4492188 ,1.7890625 ,0.2041016 ,0.2050781 ,0.3359375 ,0.2265625 ,,7.93716E-06
0.0000527 ,2.0937500 ,13.5000000 ,1.3671875 ,0.3105469 ,1.7656250 ,0.2041016 ,0.1884766 ,0.4296875 ,0.2119141 ,,3.37895E-06
0.0000448 ,0.6484375 ,15.3750000 ,0.3945313 ,0.2246094 ,1.3359375 ,0.2011719 ,0.1962891 ,0.3437500 ,0.2080078 ,,2.79732E-06
0.0000763 ,0.8750000 ,13.8750000 ,7.5000000 ,0.3320313 ,1.6250000 ,0.2011719 ,0.2089844 ,0.3203125 ,0.2255859 ,,5.17247E-06
0.0000629 ,1.5468750 ,14.0000000 ,1.3984375 ,0.3886719 ,1.5546875 ,0.2021484 ,0.2119141 ,0.4023438 ,0.1982422 ,,4.04856E-06
0.0000358 ,1.6640625 ,13.5000000 ,0.8359375 ,0.4335938 ,1.0156250 ,0.2050781 ,0.1904297 ,0.3164063 ,0.2011719 ,,2.35839E-06
0.0002117 ,1.8515625 ,11.2500000 ,1.9375000 ,0.4960938 ,1.1015625 ,0.2041016 ,0.2138672 ,0.3867188 ,0.2167969 ,,1.61596E-05
0.0000730 ,1.7265625 ,10.1250000 ,2.1718750 ,0.4648438 ,0.8437500 ,0.2031250 ,0.2304688 ,0.3769531 ,0.2988281 ,,6.15582E-06
0.0000467 ,1.6718750 ,8.7500000 ,2.5312500 ,0.4277344 ,0.9414063 ,0.2031250 ,0.2275391 ,0.3671875 ,0.1992188 ,,4.48384E-06
0.0000577 ,1.5468750 ,5.9375000 ,2.7500000 ,0.4453125 ,1.0781250 ,0.2021484 ,0.2138672 ,0.3242188 ,0.2265625 ,,7.70903E-06
0.0000575 ,0.6210938 ,5.5625000 ,3.8281250 ,0.2246094 ,0.4492188 ,0.2060547 ,0.2226563 ,0.3007813 ,0.2734375 ,,9.29215E-06
0.0000358 ,6.7812500 ,3.2187500 ,4.4375000 ,0.3535156 ,0.6953125 ,0.2080078 ,0.2060547 ,0.2578125 ,0.1953125 ,,3.57628E-06
0.0000560 ,2.1562500 ,1.6015625 ,3.5781250 ,0.3730469 ,0.4257813 ,0.2021484 ,0.1904297 ,0.2402344 ,0.2187500 ,,1.49098E-05
0.0000584 ,4.1250000 ,4.1875000 ,6.5000000 ,0.2773438 ,0.7929688 ,0.2031250 ,0.1875000 ,0.2558594 ,0.2021484 ,,7.02707E-06
0.0017319 ,5.7500000 ,3.5937500 ,4.1250000 ,0.3750000 ,0.6484375 ,0.2031250 ,0.2617188 ,0.3632813 ,0.1953125 ,,0.000185351
0.0000544 ,7.0000000 ,6.2187500 ,2.5468750 ,0.5156250 ,0.4648438 ,0.2050781 ,0.2050781 ,0.2363281 ,0.2138672 ,,4.1123E-06
0.0000696 ,7.8437500 ,7.5312500 ,2.7968750 ,0.5859375 ,0.6796875 ,0.2031250 ,0.1972656 ,0.2177734 ,0.2011719 ,,4.52801E-06
0.0001020 ,8.5625000 ,10.0000000 ,2.6875000 ,0.5703125 ,0.7343750 ,0.2031250 ,0.1992188 ,0.2343750 ,0.2128906 ,,5.49727E-06
0.0000556 ,9.0625000 ,10.3750000 ,4.1875000 ,0.5859375 ,1.3125000 ,0.2011719 ,0.2080078 ,0.2656250 ,0.1953125 ,,2.85796E-06
0.0000682 ,9.3125000 ,11.8750000 ,3.8281250 ,0.5117188 ,1.2890625 ,0.2041016 ,0.2167969 ,0.2275391 ,0.1855469 ,,3.2183E-06
0.0001354 ,9.1250000 ,9.6875000 ,4.7812500 ,0.4179688 ,1.6250000 ,0.2021484 ,0.1943359 ,0.2929688 ,0.1855469 ,,7.1985E-06
0.0000510 ,9.3125000 ,13.7500000 ,2.4062500 ,0.2265625 ,1.0625000 ,0.2050781 ,0.2373047 ,0.1640625 ,0.1894531 ,,2.21232E-06
0.0000551 ,8.8750000 ,9.4375000 ,3.2812500 ,0.3710938 ,1.2343750 ,0.2011719 ,0.2041016 ,0.2138672 ,0.1992188 ,,3.00749E-06
0.0000439 ,8.5000000 ,11.3750000 ,2.6406250 ,0.4042969 ,0.9492188 ,0.2031250 ,0.2060547 ,0.2148438 ,0.2080078 ,,2.20725E-06
0.0000558 ,7.8437500 ,11.6250000 ,4.2812500 ,0.3964844 ,1.0468750 ,0.2031250 ,0.2236328 ,0.2656250 ,0.2148438 ,,2.86562E-06
0.0001583 ,6.9062500 ,8.0625000 ,4.3125000 ,0.3691406 ,0.9921875 ,0.2060547 ,0.2099609 ,0.3066406 ,0.2011719 ,,1.0576E-05
0.0001259 ,6.1875000 ,7.9062500 ,3.3437500 ,0.4277344 ,0.5390625 ,0.2031250 ,0.2070313 ,0.3457031 ,0.1982422 ,,8.93197E-06
0.0000358 ,5.3750000 ,6.0312500 ,3.0781250 ,0.4648438 ,0.6367188 ,0.2021484 ,0.2109375 ,0.2734375 ,0.2255859 ,,3.13537E-06
0.0000489 ,4.3437500 ,4.0000000 ,2.7187500 ,0.4160156 ,0.3945313 ,0.2050781 ,0.2050781 ,0.2421875 ,0.2128906 ,,5.85777E-06
0.0000696 ,3.2968750 ,3.7343750 ,2.3125000 ,0.3378906 ,0.5000000 ,0.2001953 ,0.1894531 ,0.1855469 ,0.1835938 ,,9.90126E-06
0.0000565 ,2.2343750 ,3.6406250 ,2.5468750 ,0.3046875 ,0.6054688 ,0.2021484 ,0.2636719 ,0.2167969 ,0.2197266 ,,9.61791E-06
0.0000398 ,0.9062500 ,2.0312500 ,0.9140625 ,0.4042969 ,0.4570313 ,0.2001953 ,0.2207031 ,0.2500000 ,0.2167969 ,,1.35543E-05
0.0000434 ,5.6562500 ,3.1562500 ,4.9062500 ,0.5664063 ,0.4765625 ,0.2011719 ,0.2148438 ,0.3789063 ,0.2460938 ,,4.92394E-06
0.0000377 ,1.1718750 ,6.5937500 ,1.4687500 ,0.3828125 ,1.0468750 ,0.2001953 ,0.2207031 ,0.1875000 ,0.2089844 ,,4.85088E-06
0.0000710 ,2.3125000 ,8.5000000 ,2.2500000 ,0.4746094 ,0.7773438 ,0.2011719 ,0.2001953 ,0.1835938 ,0.2080078 ,,6.57098E-06
0.0000587 ,2.9687500 ,11.4375000 ,4.1562500 ,0.5195313 ,1.3906250 ,0.2011719 ,0.2089844 ,0.2480469 ,0.1787109 ,,4.07122E-06
0.0000701 ,3.5781250 ,12.2500000 ,2.5000000 ,0.4355469 ,1.8125000 ,0.2001953 ,0.2021484 ,0.2792969 ,0.1933594 ,,4.42851E-06
0.0000494 ,3.7812500 ,16.3750000 ,2.4531250 ,0.3691406 ,2.1875000 ,0.2031250 ,0.2314453 ,0.2177734 ,0.1962891 ,,2.4485E-06
0.0000401 ,3.9218750 ,14.3750000 ,4.9375000 ,0.4101563 ,2.4062500 ,0.2031250 ,0.1923828 ,0.2480469 ,0.2099609 ,,2.18913E-06
0.0001001 ,3.7031250 ,17.0000000 ,3.8437500 ,0.7343750 ,2.7187500 ,0.2021484 ,0.1689453 ,0.2187500 ,0.2109375 ,,4.83675E-06
0.0000629 ,3.4062500 ,14.4375000 ,3.3281250 ,0.4062500 ,2.4531250 ,0.2021484 ,0.2021484 ,0.2539063 ,0.2031250 ,,3.52743E-06
0.0001178 ,3.0937500 ,15.6250000 ,4.6250000 ,0.5507813 ,2.6093750 ,0.2031250 ,0.2021484 ,0.2792969 ,0.1953125 ,,6.29202E-06
0.0000336 ,2.5156250 ,15.0625000 ,3.7812500 ,0.5390625 ,2.4531250 ,0.2099609 ,0.2539063 ,0.3808594 ,0.2675781 ,,1.91243E-06
0.0000315 ,1.9296875 ,13.3125000 ,3.7968750 ,0.4804688 ,2.6875000 ,0.2011719 ,0.2216797 ,0.3320313 ,0.1835938 ,,2.06475E-06
0.0000336 ,1.3515625 ,14.1250000 ,2.6406250 ,0.3945313 ,2.4687500 ,0.2050781 ,0.2041016 ,0.3925781 ,0.1982422 ,,2.17212E-06
0.0000634 ,2.1093750 ,10.9375000 ,3.7500000 ,0.5000000 ,2.0156250 ,0.2011719 ,0.1982422 ,0.3789063 ,0.1972656 ,,4.86088E-06
0.0000489 ,5.0000000 ,8.3750000 ,3.5468750 ,0.7578125 ,1.8515625 ,0.2021484 ,0.1992188 ,0.5468750 ,0.1972656 ,,3.65427E-06
0.0001650 ,1.9218750 ,7.3437500 ,1.3984375 ,0.3691406 ,1.9531250 ,0.2011719 ,0.1855469 ,0.3906250 ,0.2207031 ,,1.78062E-05
0.0000536 ,3.6562500 ,5.9062500 ,9.3750000 ,0.2333984 ,1.6406250 ,0.2031250 ,0.1992188 ,0.4648438 ,0.2021484 ,,5.60985E-06
0.0000479 ,4.9375000 ,3.3125000 ,5.3437500 ,0.3886719 ,1.4843750 ,0.1992188 ,0.2304688 ,0.3398438 ,0.1884766 ,,5.80874E-06
0.0000587 ,6.0312500 ,1.7343750 ,1.0625000 ,0.5000000 ,1.2656250 ,0.2011719 ,0.2148438 ,0.4238281 ,0.1777344 ,,7.55264E-06
0.0000381 ,6.8437500 ,1.5312500 ,1.1093750 ,0.5976563 ,1.0781250 ,0.2001953 ,0.2001953 ,0.3964844 ,0.2021484 ,,4.55486E-06
0.0000291 ,7.5937500 ,1.8203125 ,1.3437500 ,0.6171875 ,0.7031250 ,0.2011719 ,0.2011719 ,0.3750000 ,0.2187500 ,,3.08975E-06
0.0000415 ,8.1250000 ,2.8593750 ,3.2031250 ,0.6093750 ,0.7500000 ,0.2011719 ,0.1992188 ,0.2382813 ,0.2031250 ,,3.77671E-06
0.0000398 ,8.0000000 ,3.6875000 ,1.8593750 ,0.6484375 ,3.1875000 ,0.2011719 ,0.2187500 ,0.2294922 ,0.1914063 ,,3.40671E-06
0.0001116 ,7.8437500 ,3.8281250 ,2.4375000 ,0.6015625 ,0.8984375 ,0.2021484 ,0.2275391 ,0.2089844 ,0.1992188 ,,9.55972E-06
0.0000353 ,8.1250000 ,3.7812500 ,3.0937500 ,0.4843750 ,1.7343750 ,0.2001953 ,0.1914063 ,0.3164063 ,0.2109375 ,,2.96365E-06
0.0000420 ,7.6562500 ,4.4062500 ,3.2812500 ,0.3925781 ,2.2656250 ,0.2011719 ,0.1933594 ,0.4101563 ,0.2158203 ,,3.47869E-06
0.0000997 ,7.0625000 ,4.6875000 ,3.4062500 ,0.3496094 ,2.6562500 ,0.2031250 ,0.2402344 ,0.2695313 ,0.3066406 ,,8.48161E-06
0.0017014 ,7.0625000 ,2.8750000 ,4.9375000 ,0.6835938 ,3.1718750 ,0.2011719 ,0.2392578 ,0.3535156 ,0.2050781 ,,0.000171206
0.0000458 ,5.6875000 ,1.8671875 ,3.9062500 ,0.3085938 ,3.2500000 ,0.2011719 ,0.1894531 ,0.2001953 ,0.2128906 ,,6.05933E-06
0.0001078 ,4.9375000 ,4.4375000 ,4.3125000 ,0.2578125 ,3.5000000 ,0.2021484 ,0.1855469 ,0.3359375 ,0.1992188 ,,1.1495E-05
0.0000355 ,4.3437500 ,0.3750000 ,4.9687500 ,0.3867188 ,3.5468750 ,0.2041016 ,0.2207031 ,0.4472656 ,0.2148438 ,,7.52834E-06
0.0000539 ,3.3281250 ,9.8750000 ,5.2187500 ,0.4414063 ,3.4687500 ,0.2041016 ,0.2226563 ,0.3652344 ,0.2138672 ,,4.08105E-06
0.0000601 ,3.0000000 ,3.2656250 ,6.3750000 ,0.7148438 ,3.2500000 ,0.2031250 ,0.2226563 ,0.5195313 ,0.1972656 ,,9.58906E-06
0.0000355 ,1.7343750 ,6.6250000 ,6.1562500 ,0.5703125 ,2.7187500 ,0.2031250 ,0.2050781 ,0.4375000 ,0.2089844 ,,4.24964E-06
0.0000496 ,7.3750000 ,10.5000000 ,6.3437500 ,0.4648438 ,2.4062500 ,0.2011719 ,0.1855469 ,0.8359375 ,0.2226563 ,,2.77433E-06
0.0017548 ,2.0625000 ,15.0000000 ,5.4687500 ,0.7968750 ,2.3437500 ,0.2001953 ,0.2226563 ,0.4960938 ,0.2001953 ,,0.000102843
0.0001116 ,3.4531250 ,12.7500000 ,5.0625000 ,0.6835938 ,1.7968750 ,0.2021484 ,0.2500000 ,0.2890625 ,0.2128906 ,,6.88632E-06
0.0001297 ,4.5312500 ,15.3125000 ,4.6875000 ,0.6796875 ,1.5390625 ,0.2021484 ,0.1757813 ,0.4882813 ,0.1972656 ,,6.53605E-06
0.0000591 ,5.6250000 ,15.3750000 ,4.2187500 ,0.4804688 ,1.1093750 ,0.2011719 ,0.2041016 ,0.4199219 ,0.2187500 ,,2.81561E-06
0.0001121 ,6.1562500 ,17.1250000 ,3.9062500 ,0.6640625 ,0.9375000 ,0.2031250 ,0.2138672 ,0.5742188 ,0.2070313 ,,4.81318E-06
0.0000839 ,6.4375000 ,19.3750000 ,3.4687500 ,0.5195313 ,0.6054688 ,0.2011719 ,0.1943359 ,0.6171875 ,0.1923828 ,,3.25127E-06
0.0000653 ,6.6562500 ,16.6250000 ,2.8437500 ,0.5468750 ,1.3984375 ,0.2021484 ,0.2265625 ,0.7031250 ,0.1904297 ,,2.80598E-06
0.0000448 ,6.6875000 ,17.8750000 ,2.2187500 ,0.3613281 ,0.4531250 ,0.2011719 ,0.2187500 ,0.4687500 ,0.2109375 ,,1.82484E-06
0.0001316 ,6.5625000 ,17.0000000 ,1.9609375 ,0.2578125 ,0.6835938 ,0.2001953 ,0.2119141 ,0.4746094 ,0.1943359 ,,5.58545E-06
0.0000653 ,6.3125000 ,17.5000000 ,5.4375000 ,0.2539063 ,1.1796875 ,0.2011719 ,0.2177734 ,0.5625000 ,0.1787109 ,,2.74338E-06
0.0000432 ,5.7187500 ,13.3750000 ,2.1875000 ,0.2324219 ,0.9804688 ,0.2031250 ,0.1953125 ,0.4511719 ,0.2119141 ,,2.2601E-06
0.0000448 ,4.8437500 ,12.6250000 ,2.1250000 ,0.2558594 ,1.2578125 ,0.2011719 ,0.2177734 ,0.3613281 ,0.2089844 ,,2.56588E-06
